Month,Year,GP_Index_No,pluno,Item_Name,Net_Qty,O_B,Closing_Stock
June,2023,VI/085155L,85155,UNIBIC DOOSRA JEERA COOKIES 75 GMS,100,144,332
June,2023,VI/085156L,85156,UNIBIC PISTA BADAM 755 GMS,236,242,294
June,2023,VI/085157H,85157,UNIBIC HONEY OATMAL 75 GMS,444,673,517
June,2023,VI/085158K,85158,TREAT JIM JAM SNDWICH BISCUITS 100,150,0,600
June,2023,VI/085175D,85175,BIS DUKES MARIE  BREAK  100GM,73,200,127
June,2023,VI/085199L,85199,CADBURRY FRUIT & NUT 44 GMS,513,0,1647
June,2023,VI/085200P,85200,CADBURY FRUIT& NUT 80 GM,307,0,593
June,2023,VI/085205K,85205,CADBURY 5 STAR CRUNCHY CHOC 33GM,265,0,855
June,2023,VI/085332T,85332,TANG ORANGE 750GM,30,0,30
June,2023,VI/085333T,85333,TANG LEMON 500GM,1,1,0
June,2023,VI/085334T,85334,TANG MANGO 500GM,32,0,88
June,2023,VI/085341E,85341,FROOTY MANGO 200 ML,2,3,0
June,2023,VI/085361A,85361,SOUP S/CORN VEG. KNOOR 51 GMS,20,0,28
June,2023,VI/085362D,85362,SOUP MASROM KNOOR 50 GM,10,0,38
June,2023,VI/085369T,85369,APPY 200ML TETRA PACK,182,122,0
June,2023,VI/085375L,85375,FROOTI GREEN MANGO 1L,133,53,40
June,2023,VI/085379M,85379,MAZZA 600ML PET BOTTLE,272,333,61
June,2023,VI/085380M,85380,MAZZA 1.2 LTR PET BOTTLE,62,61,119
June,2023,VI/085388N,85388,ICED  NESTEA 400 POUCH,6,56,50
June,2023,VI/085478R,85478,REAL JUICE  1LTR 'GV',109,122,13
June,2023,VI/085479T,85479,REAL JUICE GRAPE 1LTR,66,106,40
June,2023,VI/085481L,85481,REAL JUICE LITCHI 1 LTR,106,125,138
June,2023,VI/085483E,85483,JUICE REAL 1 LTR MAN/PIN/ORN,81,115,152
June,2023,VI/085484E,85484,JUICE REAL 1 LTR MIX FRUIT,41,0,79
June,2023,VI/085492R,85492,REAL JUICE MANGO 1LTR,73,74,121
June,2023,VI/085591K,85591,KELLOGG'S CHOCOS M&STARS 350G,20,10,38
June,2023,VI/085598Y,85598,NAMKEEN H/RAM CHATPATA DAAL 200GM,327,722,395
June,2023,VI/085611T,85611,NAMKIN BHUJIA H/RAM 200 GM,80,164,84
June,2023,VI/085612K,85612,NAMKIN GOLDEN MIXTURE H/RAM 200 GM.,213,322,109
June,2023,VI/085613X,85613,NAMKIN MONG DAL H/RAM 200 GM,314,528,214
June,2023,VI/085614A,85614,NAMKIN TASTY H/RAM 200 GM,161,486,325
June,2023,VI/085615D,85615,NAMKIN KHATTA MITHA H/RAM 200 GM,396,400,4
June,2023,VI/085616E,85616,NAMKIN ALU BHUJIA H/RAM 200 GM,162,530,368
June,2023,VI/085617L,85617,NAMKIN MIX.ALL IN ONE H/RAM 200 GM,71,637,566
June,2023,VI/085618P,85618,NAMKIN SALTED PEANUT H/RAM 200GM,211,691,480
June,2023,VI/085626D,85626,NAMKIN ALU BHUJIA BIKANO,80,82,2
June,2023,VI/085630H,85630,NAMKIN TASTY BIKANO,86,86,0
June,2023,VI/085631Y,85631,NAMKIN KAJU MIXTURE BIKANO,69,70,1
June,2023,VI/085632S,85632,SOHAN PAPRI BIKANO 250 GM,85,85,0
June,2023,VI/085633T,85633,NAMKIN NATKHAT NIMBO BIKANO160G,83,87,4
June,2023,VI/085634K,85634,NAMKIN CRUNCHY MUNCHY BIKANO 140,180,180,0
June,2023,VI/085637D,85637,NAMKIN KASHMIRI MIX KALEVA 200G,52,56,4
June,2023,VI/085651B,85651,BIKANO KASHMIRI MIXTURE 200GM,84,136,52
June,2023,VI/085656S,85656,SOAN PAPDI 500 GMS HALDIRAM,72,0,0
June,2023,VI/085673R,85673,KALEVA KHATTA MEETHA 180GM,1,1,0
June,2023,VI/085691A,85691,ACT-II INSTANT POPCORN 70 G,327,240,153
June,2023,VI/085692A,85692,MICROVAVE POPCORN BUTTER 85G,3,44,113
June,2023,VI/085693A,85693,ACT II MICROWAVE POPCORN BUTTER,42,66,24
June,2023,VI/085716G,85716,ROASTED ALMOND 200G,14,37,44
June,2023,VI/085749B,85749,BIKANO MATAR MASALA 200GM,154,160,6
June,2023,VI/085750B,85750,BIKANO SHAHI MIXTURE 400GM,100,200,100
June,2023,VI/085760A,85760,8 AM WALNUT 250 GM,2,0,0
June,2023,VI/085799K,85799,ACT II IPC BUTTER DELITE POPCORN,225,240,15
June,2023,VI/085810V,85810,YUM FILLS WHOOPIE PIE,4,4,0
June,2023,VI/086014P,86014,KELLOGGS CHOCOS 375 GM,24,0,56
June,2023,VI/086021A,86021,CORNFLAKES 8 AM 500 G,9,11,62
June,2023,VI/086024B,86024,8 AM MUSLI MIX FRUIT 425GM,3,7,52
June,2023,VI/086024B,86024,8 AM MUSLI MIX FRUIT 425GM,12,7,52
June,2023,VI/086035L,86035,TEA TATA GOLD JAGO 250 GMS,11,11,0
June,2023,VI/086036P,86036,TEA TATA AGNI JAGGO 250 GM,54,54,0
June,2023,VI/086038Y,86038,TEA BAG TETLY 100 GMS,6,37,31
June,2023,VI/086039H,86039,ORGANIC TULSI GREEN TEA BAG 25,15,112,97
June,2023,VI/086042K,86042,GOODRICK TEA 500GMS,25,31,6
June,2023,VI/086046L,86046,COFFEE SUNRISE PRM 200GMS,20,33,13
June,2023,VI/086052T,86052,TULSIGREEN TEA 100G,3,11,8
June,2023,VI/086054A,86054,COFFEE BRU 200 GMS,5,5,0
June,2023,VI/086059H,86059,MOHANI RED TEA 500G,1,1,0
June,2023,VI/086060Y,86060,COFFEE NESCAFE  50gms JAR,30,0,30
June,2023,VI/086066D,86066,COFFEE NESCAFE  200gm. R/PACK,15,3,60
June,2023,VI/086078T,86078,TAJ MAHAL TEA BAGS 25N,1,1,0
June,2023,VI/086079L,86079,"LIPTON GREEN TEA 100GM,",16,23,7
June,2023,VI/086094L,86094,TETLY GREEN TEA WITH LEMON & HONEY,14,0,58
June,2023,VI/086137Y,86137,TEA RED LABEL 250 GMS,44,0,52
June,2023,VI/086140T,86140,WAGH BAKRI TEA 500 GM,62,86,132
June,2023,VI/086141X,86141,TEA TAJ MAHAL B/B 250 Gms,29,84,55
June,2023,VI/086142A,86142,TEA TAJ MAHAL B/B 500 GMS,32,80,96
June,2023,VI/086154D,86154,PICKLE MIXED VEG.ASHOKA 500GM,18,18,0
June,2023,VI/086211O,86211,8 AM MASALA OATS 200GM,3,0,0
June,2023,VI/086238T,86238,T/KETCHUP MAGGI 500 GM,160,24,104
June,2023,VI/086270S,86270,SAUCE SOYA SIL 200GMS,25,25,48
June,2023,VI/086271T,86271,SAUCE RED CHILLI SIL 200GM,18,18,0
June,2023,VI/086272K,86272,SAUCE GREEN CHILLI SIL 20OGMS,30,14,32
June,2023,VI/086303M,86303,BADSHA CHOLE MASALA 100GM,4,0,0
June,2023,VI/086304B,86304,BADSHAH KITCHEN KING MASALA 100GM,26,0,118
June,2023,VI/086305M,86305,BADSHA GARAM MASALA 100GM,1,0,24
June,2023,VI/086325B,86325,BADSHAH SAMBAR MASALA 100 GM,11,0,37
June,2023,VI/086334M,86334,GINGER GARLIC PASTE 200G,16,23,7
June,2023,VI/086337M,86337,MOTHER  TAMARIND PASTE 200GM,4,14,10
June,2023,VI/086348P,86348,PAPAD MOTHER'S 100G,29,4,23
June,2023,VI/086385N,86385,VINEGAR SAMS 700ML,8,8,0
June,2023,VI/086452S,86452,EQUAL BRAND SUGARFREE 300TAB,8,74,66
June,2023,VI/086458K,86458,SUGER FREE GOLD 300 T,13,43,30
June,2023,VI/086492K,86492,SALT TABLE CATCH BRAND 200g,16,117,101
June,2023,VI/086496E,86496,SALT TATA 1 KG,115,117,102
June,2023,VI/086497B,86497,TATA SALT LITE 1 KG,92,191,199
June,2023,VI/086575C,86575,CORNITOS NACHO CRISPS CHEESE &,1,1,0
June,2023,VI/086578B,86578,BHIKHARAM C BIKANERI SPICY,2,2,0
June,2023,VI/086579B,86579,BHIKHARAM C ALOO BHIJIA 200GM,2,2,0
June,2023,VI/086581B,86581,BHIKHARAM C CHALTE TASTY 200GM,1,1,0
June,2023,VI/086582B,86582,BHIKHARAM C ALL IN ONE 200GM,3,3,0
June,2023,VI/086600P,86600,PICKLE MOTHER'S MANGO 500GM,2,1,0
June,2023,VI/086601P,86601,PICKLE MOTHER'S MIX 500GM,26,1,20
June,2023,VI/086602M,86602,"PICKLE MOTHER ,S RECIPE 500GM",2,2,0
June,2023,VI/086629L,86629,PICKLE MOTHER 500GM GREEN CHILLI,4,0,44
June,2023,VI/086672S,86672,PANZANI PASTA PENNE RIGATE 400GM,20,38,18
June,2023,VI/086673S,86673,PANZANI PASTA FUSILLI 400GM,25,34,9
June,2023,VI/086674S,86674,PANZANI PASTA MACRONI 400GM,24,36,12
June,2023,VI/086703J,86703,CORNITOS CHUNKY SALSA HOT 330GM,1,13,12
June,2023,VI/086714G,86714,B NATURAL GUAVA,40,41,1
June,2023,VI/086715S,86715,B NATURAL MIX FRUIT,26,27,0
June,2023,VI/086716H,86716,B NATURAL GUAVA JUICE 200ML,9,10,1
June,2023,VI/086760S,86760,BINGO MAD ANGLES,81,81,0
June,2023,VI/086781D,86781,STIRRED COCKTAL MIX MOJITO,24,48,24
June,2023,VI/086800T,86800,ZOFF PINK SALT POWDER 100GM,16,16,0
June,2023,VI/086971K,86971,PEDIASURE VANILA 200 GMS,2,11,9
June,2023,VI/086972P,86972,PEDIASURE CHOCLATE 200GMS,2,12,10
June,2023,VI/086973K,86973,SIMLAC ADVANCE 1 INFANT FORMULA,2,56,54
June,2023,VI/086974S,86974,SIMILAC ADVANCE 6MONTH TO 24 MONTH,8,54,46
June,2023,VI/086990D,86990,PROTINEX VANILLA 200G,12,32,20
June,2023,VI/086991E,86991,PROTINEX VANILLA 400G,15,46,31
June,2023,VI/087001D,87001,BOOST 500 GMS JAR,2,0,46
June,2023,VI/087004C,87004,HORLICKS CHOCO R/PACK   500GM,13,62,49
June,2023,VI/087011A,87011,CERELAC WHEAT R/PACK 300 G,23,0,25
June,2023,VI/087014L,87014,CERELAC   APPLE STAGE 1,18,0,30
June,2023,VI/087016C,87016,CERELAC STAGE 3,3,0,45
June,2023,VI/087017Y,87017,COMPLAN CHOCOLATE 500 GM  JAR,11,88,107
June,2023,VI/087019T,87019,COMPLAN PLAIN 500 GMS JAR,5,101,126
June,2023,VI/087020C,87020,COMPLAN KESAR PISTA 500GM,5,25,20
June,2023,VI/087034H,87034,SYRUP HERSHEYS GENUINE CHO 623G,7,1,18
June,2023,VI/087043X,87043,HORLICKS CHOCO JAR 500 GMS,28,38,58
June,2023,VI/087046L,87046,HORLICKS PLAIN 1 KG JAR,17,23,6
June,2023,VI/087047G,87047,MOTHER'S HORLICKS  500G,2,62,60
June,2023,VI/087050G,87050,GLUCOSE 100GM CARTON,113,113,0
June,2023,VI/087051G,87051,GLUCON D DABUR  500GM,1,1,0
June,2023,VI/087062S,87062,BOOST 500 GMS R/PACK,10,44,34
June,2023,VI/087068L,87068,LACTOGEN 1 INFANT FORMULA 475 GM,12,23,11
June,2023,VI/087113L,87113,GLUCOON NIMBU PANI 1 KG,44,1,37
June,2023,VI/087114L,87114,GLUCOON ORANGE TANGY,6,0,74
June,2023,VI/087139S,87139,JAM MIXED FRUIT KISSAN 500 GM.,51,0,21
June,2023,VI/087141K,87141,JAM MANGO KISHAN 500GNS JAR,27,28,73
June,2023,VI/087143A,87143,JAM PINEAPPLE KISSAN 500 Gms.,18,21,75
June,2023,VI/087203H,87203,JELLY CRYSTAL 90 GM,3,133,130
June,2023,VI/087261D,87261,HONEY DABUR MADHU 250 GMS,29,15,82
June,2023,VI/087262E,87262,HONEY DABUR MADHU 500 GMS,30,17,67
June,2023,VI/087263X,87263,DABUR HONEY 1KG,13,9,32
June,2023,VI/087328M,87328,MAGGIE NOODLES,412,209,37
June,2023,VI/087397D,87397,NOODLES TOP RAMEN 280 G,31,2,421
June,2023,VI/087399L,87399,NOODLE MAGGI 280GMS,134,1,227
June,2023,VI/087401H,87401,NOODLES MAGGI 70 GMS,522,238,4
June,2023,VI/087414K,87414,RASGULLA BIKANO 1 KG,1,1,0
June,2023,VI/087463C,87463,CHINGS SECRET MANCH,3,0,177
June,2023,VI/087464L,87464,CHINGS NOODLES,37,1,144
June,2023,VI/087600H,87600,CHANDAN ROYAL 6IN1 MOUTH FRESHNER,4,60,56
June,2023,VI/087607C,87607,CHANDAN MOUTH FRESHNER  170G,38,104,66
June,2023,VI/087615C,87615,CHANDAN MOUTH FRESHENER  80GMS,23,93,70
June,2023,VI/087630L,87630,MOTHER RESIPIE VEG BIRIYANI MIX,20,89,69
June,2023,VI/087631L,87631,MOTHER RESIPIE CHIKEN BIRIYANI,9,102,93
June,2023,VI/087632L,87632,MOTHER RESIPIE VEG BIRIYANI  PANEER,2,67,65
June,2023,VI/087633L,87633,MOTHER RESIPIE BUTTER CHICKEN MIX,7,131,124
June,2023,VI/087983K,87983,FORTUNE MUSTARD OIL 2LTR,6,6,0
June,2023,VI/087984K,87984,FORTUNE MUSTARD OIL 5LTR,4,4,0
June,2023,VI/087998S,87998,OIL SAFOLA ACTIVE 5LTR,4,7,23
June,2023,VI/088001A,88001,R/OIL SAFFOLA GOLD 5LTR,20,25,25
June,2023,VI/088002D,88002,R/OIL SAFFOLA GOLD 1LTR,21,21,0
June,2023,VI/088003A,88003,SAFFOLA GO0LD 2LTR,11,20,100
June,2023,VI/088003A,88003,SAFFOLA GO0LD 2LTR,9,20,100
June,2023,VI/088014E,88014,R/OIL SAFFOLA TOTAL 5 LTR,2,13,17
June,2023,VI/088014E,88014,R/OIL SAFFOLA TOTAL 5 LTR,2,13,17
June,2023,VI/088019S,88019,COCONUT OIL PARACHUTE 500 ML,80,80,80
June,2023,VI/088020T,88020,COCONUTOIL PARACHUTE 1LTR,26,62,48
June,2023,VI/088020T,88020,COCONUTOIL PARACHUTE 1LTR,28,62,48
June,2023,VI/088052S,88052,R/OIL SUNDROP HEART 5 LTR.,2,8,6
June,2023,VI/088053T,88053,R/OIL SUNDROP 5 LT BLUE,6,7,21
June,2023,VI/088054K,88054,R/OIL SUNDROP 2 LT SUPERLITE,11,48,87
June,2023,VI/088055X,88055,R/OIL SUNDROP 1 LT,31,0,69
June,2023,VI/088073S,88073,R/OIL SUNDROP HEART 2 LTR,10,50,40
June,2023,VI/088125L,88125,MUSTARD OIL MAYUR 1 LTR,63,63,200
June,2023,VI/088134D,88134,DESHI GHEE SAMPRITI 1 LTR,89,1,62
June,2023,VI/088145H,88145,THACKER DAIRY GHEE 500GM,20,20,0
June,2023,VI/088204H,88204,HIM KACHI KHANI 2 LTR,37,0,83
June,2023,VI/088207M,88207,MUSTARD OIL 5LTR JAR,2,0,38
June,2023,VI/090012V,90012,VOLINI GEL 30GM,26,41,15
June,2023,VI/090026H,90026,HONITUS HERBAL COLIGH REMEDY 100ML,1,1,0
June,2023,VI/090048Z,90048,ZANDU KESARI JIVAN 450GMS,1,32,31
June,2023,VI/090063H,90063,CHAWANPRASH DABUR SPL.500 GMS.,11,59,48
June,2023,VI/090065C,90065,CHYAWANAPRAKASH  DABUR SUGAR FREE,5,18,13
June,2023,VI/090072L,90072,SHILAJIT CAPSULES 30 S,12,54,42
June,2023,VI/090077T,90077,CAPSULES SEACOD  175GM CODLIVER OIL,16,39,23
June,2023,VI/090098C,90098,HELTH SUPPLEMENT REVITAL,13,129,116
June,2023,VI/090230D,90230,DABUR CHYAWANAPRAKASH  2KG,3,15,24
June,2023,VI/090240D,90240,DABUR CHYAWANAPRAKASH 900G,9,53,68
June,2023,VI/091120V,91120,VOLINI SPRAY 55GM,27,33,6
June,2023,VI/091152Y,91152,IODEX 16 GMS,39,163,124
June,2023,VI/091172L,91172,MOOV PAIN  SPRAY 80 GM,28,33,5
June,2023,VI/091222A,91222,ISABGOL DABUR NATURE CARE 100 G,4,10,6
June,2023,VI/091233S,91233,DABUR HAJMLA ANARDANA 120TAB,17,6,61
June,2023,VI/091234D,91234,DABUR HAJMOLA REG BOTTLE 120TAB,26,0,46
June,2023,VI/091235K,91235,KAYAM CHURNA 100GM,7,36,29
June,2023,VI/091236G,91236,KAYAM TABLET 30,8,126,118
June,2023,VI/091245A,91245,DETTOL NO-4 (110 ML),77,77,96
June,2023,VI/091248L,91248,DETTOL NO-2 (50 ML),90,126,36
June,2023,VI/091312H,91312,REVITAL H WOMAN 30S,10,80,70
June,2023,VI/091313J,91313,GARLIC PEARLS CAPSULES 100S,3,72,69
June,2023,VI/091352Y,91352,ZOFF CHICKEN MASALA 100GM,2,12,10
June,2023,VI/091353H,91353,ZOFF SABJI MASALA 100GM,6,13,7
June,2023,VI/091398L,91398,NUTRALITE AATARI MAYO,16,16,0
June,2023,VI/091551T,91551,JOBSONS HALKA FULKA DIET MIX 120GM,45,0,99
June,2023,VI/091658K,91658,ZOFF RED MUSTARD SEEDS 100GM,2,75,73
June,2023,VI/091665T,91665,ZOFF GREEN CARDAMOM WHOLE 25 GM,1,3,2
June,2023,VII/000012L,12,OFFICER CREAST JAN 2021,11,62,51
June,2023,VII/000014L,14,BLACK NET CLOTH CAP OCT 18,2,15,13
June,2023,VII/000026L,26,SAILOR CREST NEW APR 19,15,57,42
June,2023,VII/000351U,351,CAP SINGLE BRASS BLACK PLAIN,2,13,11
March,2023,I/001006P,1006,R/SET GELLETE SHAVER 5 S PACK,123,270,347
March,2023,I/001017B,1017,MACH3 CART8'S PACK,20,33,85
March,2023,I/001018H,1018,R/BLADE GILLETE VICT+4PACK TWIN,66,64,98
March,2023,I/001020S,1020,R/SET GILLETTE VICTOR+ CART.,17,145,128
March,2023,I/001024A,1024,R/BLADE 7 O CLOCK SUP PLAT,38,15,77
March,2023,I/001026E,1026,R/BLADE WILMAN II PREMIUM TWIN,16,55,39
March,2023,I/001029F,1029,GILLET FUSION CARTRIGE 4 PACK,3,17,14
March,2023,I/001031F,1031,GILLET FUSION RAZOR,1,10,79
March,2023,I/001031F,1031,GILLET FUSION RAZOR,2,10,79
March,2023,I/001032T,1032,R/BLADE WILMAN II EXECUTIVE,4,16,12
March,2023,I/001033K,1033,BLD SUPER MAX 5S PKT,58,58,0
March,2023,I/001060L,1060,R/SET 7 O CLOCK EJECT S/P,5,195,190
March,2023,I/001063Y,1063,R/SET GILLETTE MACH 3+,8,155,147
March,2023,I/001064S,1064,R/BLADE GILLETTE MACH 3,32,58,98
March,2023,I/001141S,1141,S/CREAM DETTOL 70 GMS,74,140,210
March,2023,I/001143W,1143,S/CREAM WILD STONE 70GM,25,0,119
March,2023,I/001170L,1170,GILLETTE FOAM SHAVING 196GM,54,12,6
March,2023,I/001172H,1172,GILLETE GEL 60 ML,61,199,138
March,2023,I/001195V,1195,VIJOHN REGULAR SHAVE FOAM G,16,34,41
March,2023,I/001202N,1202,A/SHAVE LOTION FA 100ML,7,56,49
March,2023,I/001204W,1204,WILD AFTER SHAVE 100ML,7,0,29
March,2023,I/001207S,1207,PARK AVENUE GOOD MORNNIG A/S,21,36,15
March,2023,I/001254H,1254,HIMALAYA BABY LOTION 100 ML,18,5,23
March,2023,I/001282H,1282,BUDS JUHNSON 150 S,6,6,0
March,2023,I/001283T,1283,TULIPS'' COTTON BALLS 50S,9,9,0
March,2023,I/001426G,1426,EVRTEEN INTIMATE WASH,3,9,6
March,2023,I/001451J,1451,EVRTEEN CUP SIZE L 30ML,2,29,27
March,2023,I/001452F,1452,EVRTEEN CUP SIZE L 23ML,2,20,18
March,2023,I/002007Y,2007,S/BRUSH WILD STONE,19,265,246
March,2023,I/002034T,2034,OZETTE T/B FAMILY PK SET OF 4,33,296,263
March,2023,I/002048B,2048,T/BRUSH 360*  COLGATE,207,144,225
March,2023,I/002052H,2052,T/BRUSH COLGATE ZIG ZAG,276,288,12
March,2023,I/002055S,2055,T/BRUSH SENSODYNE ULTRA,57,57,0
March,2023,I/002073P,2073,T/BRUSH ORAL E EXCEED,8,11,3
March,2023,I/002104H,2104,GLAZZE HOCKEY TOILET BRUSH,11,14,3
March,2023,I/002110D,2110,DAILY CARE MORDERN BRUSH,5,232,227
March,2023,I/002575H,2575,TEA TREE SHAMPOO 250 ML,25,0,15
March,2023,I/002601K,2601,MA AMA EARTH TEA TREE CONDITIONER,4,4,0
March,2023,I/002677H,2677,MAMA EARTH CHARCOAFACE WASH 100 ML,42,42,0
March,2023,I/002752G,2752,MAMA EARTH UBTAN FACE SCRUB 100 ML,46,46,0
March,2023,I/003042E,3042,EMAMI FAIR & HANDSOME 60ML,61,81,20
March,2023,I/003054Y,3054,F/CREAM FAIR & LOVELY 50GMS,294,294,0
March,2023,I/003068K,3068,KRACK CREAM 25 GMS,9,219,210
March,2023,I/003078N,3078,ITCH GUARD CREAM 25 GM,33,238,205
March,2023,I/003102V,3102,"VLCC HIPS,THIGH.ARMS SHAPING OIL",1,2,1
March,2023,I/003113L,3113,VLCC SUN BLOCK SPF 40,1,1,0
March,2023,I/003116G,3116,REVLON PERMANENT COLOUR & CARE,6,19,13
March,2023,I/003163D,3163,DABUR SARSON AMAL HAIR OIL 500ML,14,0,18
March,2023,I/003200K,3200,HIMALAYA HERBLE PURIFYING NEEM,78,78,0
March,2023,I/003400A,3400,F/WASH HIMALAYA 60G,55,24,41
March,2023,I/003401D,3401,FACE WASH SYNERGIE 50 ML,24,0,56
March,2023,I/003404F,3404,HIMALAYA NEEM FACE WASH 100ML,72,6,6
March,2023,I/003406F,3406,GARNIER  EX FOLIAATING F/WASH 75 ML,41,0,7
March,2023,I/003410H,3410,HIMALAYA GENTLE HYDRATING F/ WASH,40,42,2
March,2023,I/003430G,3430,GARNIER MEN PIMPLE CLENING F/WASH,72,1,1
March,2023,I/003431K,3431,GARNIER SKIN NATURALS WHITE,40,0,0
March,2023,I/003504D,3504,DETTOL HAND WASH 175 ML,123,123,0
March,2023,I/004000J,3852,HIMALAYA DENTAL CREAM 200GM,22,57,107
March,2023,I/004003M,4003,COLGATE MAX FRESH RED 150G,96,0,0
March,2023,I/004006T,4006,T/PASTE DABUR RED 200GM,98,36,10
March,2023,I/004010P,4010,PATHANJALI DANT KANTI 100GM,144,0,0
March,2023,I/004018E,4018,T/P COLGATE HERBAL 200GM.,141,226,277
March,2023,I/004024T,4024,T/PASTE COLGATE 200 GMS.,325,293,184
March,2023,I/004026N,4026,NEEM ACTIVE TOOTHPEST 200 GM,46,46,0
March,2023,I/004034A,4034,T/PASTE COLGATE ACTIVE SALT 200GM,25,0,119
March,2023,I/004060A,4060,T/PASTE CLOSE UP 80 GM RED,51,0,93
March,2023,I/004061D,4061,T/PASTE CLOSE UP 150 GMS RED,174,95,17
March,2023,I/004065L,4065,SENSODYNE FRESH GEL TP 75 GM,21,21,0
March,2023,I/004994I,4994,SUNSILK HAIR FALL SHAMPOO 340ML,7,0,53
March,2023,I/004997D,4997,DOVE HAIR  FALL RESCUE SHAMPOO,10,10,0
March,2023,I/004998D,4998,DOVE HAIR THERAPHY REPAIR SHAMPOO,26,0,10
March,2023,I/004999T,4999,TRESEMME SMMOT&SHINE SHAMPOO,21,0,15
March,2023,I/005000T,5000,TRESEMMEE SMOOT &SHINE CONDITIONER,21,22,1
March,2023,I/005101S,5101,L' OREAL  SHAMPOO 175ML,18,18,0
March,2023,I/005102L,5102,L'OREAL TOTAL REPAIR 5 CONDITIONER,3,4,1
March,2023,I/005108D,5108,DOVE DMG THERAPY 180ML,46,46,0
March,2023,I/005109D,5109,DOVE SHAMPOO 200 ML,1,1,0
March,2023,I/005110D,5110,DOVE  SHAMPOO 340 ML,70,36,20
March,2023,I/005111P,5111,BEER SHAMPOO 200ML,29,2,45
March,2023,I/005142S,5142,WPC ERA PARTY GLAM 50ML,30,31,1
March,2023,I/005143S,5143,WPC ERA PETALS 50ML,4,4,0
March,2023,I/005145M,5145,MUSK JEWEL PERFUME,18,1,31
March,2023,I/005199H,5199,GENTLE BABY SHAMPOO HIMALYA,25,10,35
March,2023,I/005298H,5298,H&S SHAMPOO 675 ML,28,11,43
March,2023,I/007008J,7008,REVLON LIPSTICK ASSTD COLOUR,1,2,1
March,2023,I/007011S,7011,REVLON LIP LINNER RIPPING RED,3,13,10
March,2023,I/007014J,7014,INSIGHT LASH EXTENSION MASCARA 9ML,2,35,33
March,2023,I/007015K,7015,INSIGHT DRY FAST NAIL POLISH 9ML,4,9,5
March,2023,I/007017K,7017,NAIL POLISH MAYURI 7 ML,13,28,15
March,2023,I/007018J,7018,REVLON NAIL PAINT,1,25,24
March,2023,I/007031D,7031,NAIL POLISH 15 ML MYURI,2,5,3
March,2023,I/007032E,7032,NAIL POLISH REMOVER 80ML,2,134,132
March,2023,I/007070N,7070,NIMSON GOLD BLEACH 25GM,18,52,34
March,2023,I/007077R,7077,ROSE WATER VLCC 100ML,16,16,0
March,2023,I/007084L,7084,LAKME INSTA LINER 9 ML,3,11,8
March,2023,I/007088D,7088,GULABARI PREMIUM GULAB JAL 120ML,19,19,0
March,2023,I/007099V,7099,VLCC HONEY MOISTURISER 100 ML,15,52,37
March,2023,I/007100H,7100,HIMALAYA KAJAL 2.7 GM,4,20,16
March,2023,I/007146A,7146,MOISTURISER G/SUN CONTROLL 50ML,1,1,0
March,2023,I/007161O,7161,OLAY TOTAL EFFECTSGENTLE SPT 15,1,1,0
March,2023,I/007162C,7162,OLAY ANTE AGEING CREAM 20 GMS,15,21,6
March,2023,I/007164C,7164,OLAY CLASSIC MOIST CREAM,5,5,0
March,2023,I/007179V,7179,VLCC FRUIT FACIAL KIT PAPYA,7,28,21
March,2023,I/007187F,7187,NATURAL DIAMOND FACIAL KIT 50GM,10,17,7
March,2023,I/007199K,7199,INSIGHT LIQUID  FOUNDATION 40ML,4,27,23
March,2023,I/007201E,7201,EYELINER 5 ML INSIGHT SH,2,4,2
March,2023,I/007206I,7206,INSIGHT EXTREME MATTE OIL 50ML,1,16,15
March,2023,I/007207D,7207,INSIGHT LIQUID FOUNDATION N/LIGHT,3,4,1
March,2023,I/007208E,7208,INSIGHT MINERALIZA PRESSED POWDER,3,7,4
March,2023,I/007216S,7216,REVLON T&G IVORY MIST 20ML,1,10,9
March,2023,I/007700P,7700,PARK AVENUE  VOYAGE DEO 100GM,72,0,0
March,2023,I/008077E,8077,NIVIA PEARL DEO 150 ML,19,0,41
March,2023,I/008089W,8089,WPC RENAISSANCE STAIN TUCH,13,22,9
March,2023,I/008113K,8113,SET WET NEW YORK NIGHT 120 ML,4,0,3
March,2023,I/008138S,8138,SKIN TITAN VERGE MEN PERFUME,3,4,4
March,2023,I/008151S,8151,SECRET PASSION DEO 150ML,12,14,2
March,2023,I/008162L,8162,PAM PERFUME DOPE 60 ML,29,29,0
March,2023,I/008164S,8164,FA DEO RED,33,33,0
March,2023,I/008165S,8165,FA DEO GREEN 150ML,7,7,0
March,2023,I/008219E,8219,ENGAGE WOMAN COOL AQUA POCKET,5,19,14
March,2023,I/008220E,8220,ENGAGE WOMAN SWEET BLOSSOM POCKET,9,11,2
March,2023,I/008357G,8357,TULIPS BABY WIPES WET 72S SENSITIVE,26,0,46
March,2023,I/008405H,8405,TULIPS FACIAL TISSUE 100N,11,16,5
March,2023,I/008476T,8476,ARYANVEDA HAIR REMOVER CREAM 60 GM,22,55,33
March,2023,I/008477A,8477,EVRTEEN BIKNI LINE H/REMOVER,4,107,103
March,2023,I/008993C,8993,DETTOL COOL 125 GM,30,177,147
March,2023,I/008999D,8999,DOVE CREAM B/BATH 3 X 100GMS,98,53,75
March,2023,I/009000X,9000,T/SOAP DETTOL SKIN CARE 70 G,158,308,630
March,2023,I/009005Y,9005,SOAP CINTHOL 125 GMS,77,77,0
